date,rain_mm,precip_mm,snow_mm,temp_mean_c,temp_max_c,temp_min_c,wind_max_kmh,gust_max_kmh
2026-01-08,2.9,2.9,0.0,0.9,2.4,-1.1,19.0,37.4
2026-01-09,16.7,17.5,0.56,2.8,4.5,0.5,28.0,55.8
2026-01-10,0.0,1.1,0.77,-1.9,0.4,-2.9,17.1,32.8
2026-01-11,0.0,0.0,0.0,-2.1,0.7,-5.7,17.9,36.0
2026-01-12,11.8,11.9,0.07,4.2,8.3,0.8,21.9,42.1
2026-01-13,0.1,0.1,0.0,8.4,10.9,5.8,17.5,33.8
2026-01-14,2.9,2.9,0.0,8.3,9.8,7.1,15.6,28.8
2026-01-15,0.0,0.0,0.0,9.3,10.6,7.7,19.7,43.9
2026-01-16,0.4,0.4,0.0,9.7,11.2,6.4,24.0,48.6
2026-01-17,2.9,2.9,0.0,7.4,12.1,4.1,12.3,21.6
2026-01-18,0.0,0.0,0.0,3.3,7.3,1.0,12.3,22.3
2026-01-19,0.0,0.0,0.0,1.4,5.9,-1.5,8.0,15.8
2026-01-20,0.0,0.0,0.0,1.3,5.4,-1.2,11.1,19.8
2026-01-21,0.6,0.6,0.0,4.7,10.0,1.2,15.7,29.2
2026-01-22,0.0,0.0,0.0,3.3,7.0,-0.1,13.0,24.1
2026-01-23,0.0,0.0,0.0,5.4,8.9,3.8,17.6,35.6
2026-01-24,0.0,0.0,0.0,4.8,8.6,1.9,13.8,25.9
2026-01-25,0.0,0.0,0.0,-0.0,2.7,-2.4,13.0,26.3
2026-01-26,0.0,0.0,0.0,-0.5,1.6,-3.2,11.5,26.3
2026-01-27,4.9,4.9,0.0,1.8,4.3,-1.5,15.1,31.7
2026-01-28,0.4,0.4,0.0,4.2,5.6,0.8,11.2,23.0
2026-01-29,0.1,1.6,1.05,0.8,1.9,0.1,9.4,18.7
2026-01-30,0.3,0.3,0.0,2.5,6.3,-0.9,12.9,27.0
2026-01-31,1.4,1.4,0.0,5.9,9.4,2.7,14.8,27.0
2026-02-01,0.3,0.3,0.0,5.3,9.4,2.2,15.5,32.8
2026-02-02,2.9,2.9,0.0,5.2,7.7,2.7,17.8,35.3
2026-02-03,4.5,4.5,0.0,2.8,6.5,0.9,20.2,40.0
2026-02-04,0.0,0.0,0.0,6.3,10.1,3.5,15.6,29.9
2026-02-05,0.0,0.0,0.0,3.9,7.6,1.0,15.5,31.0
2026-02-06,1.9,1.9,0.0,5.4,7.5,3.3,13.1,24.8
2026-02-07,0.0,0.0,0.0,7.8,12.2,4.9,12.2,30.6
2026-02-08,0.0,0.0,0.0,5.3,9.1,2.2,11.8,23.4
2026-02-09,0.0,0.0,0.0,3.6,8.1,-0.2,13.0,29.2
2026-02-10,1.0,1.0,0.0,5.6,10.3,1.9,14.4,28.8
2026-02-11,7.4,7.4,0.0,9.0,11.4,7.5,20.8,38.2
2026-02-12,12.8,12.8,0.0,8.2,10.3,7.3,19.5,39.6
2026-02-13,0.0,0.0,0.0,5.0,6.8,2.0,16.4,32.8
2026-02-14,0.0,0.0,0.0,0.2,2.0,-3.3,16.9,36.0
2026-02-15,0.0,5.2,3.64,-0.7,4.1,-4.4,20.0,43.6
2026-02-16,5.3,6.6,0.91,3.8,7.1,0.6,17.6,41.8
2026-02-17,4.1,5.0,0.63,3.4,6.6,1.9,25.6,56.2
2026-02-18,0.0,0.0,0.0,2.5,5.4,-1.0,22.4,44.6
2026-02-19,3.9,10.3,4.48,2.6,4.7,1.1,25.2,48.6
2026-02-20,0.8,0.8,0.0,5.4,7.5,2.5,23.8,46.4
2026-02-21,1.4,1.4,0.0,9.0,10.8,7.6,24.8,48.6
2026-02-22,8.2,8.2,0.0,11.0,11.9,10.4,25.6,49.0
2026-02-23,0.9,0.9,0.0,9.7,12.6,7.7,27.9,59.0
2026-02-24,2.9,2.9,0.0,10.5,12.9,8.8,16.0,36.0
2026-02-25,0.0,0.0,0.0,12.5,18.5,7.7,12.5,26.6
2026-02-26,0.0,0.0,0.0,12.9,17.5,9.4,17.1,32.8
2026-02-27,1.9,1.9,0.0,13.0,17.5,9.9,18.7,41.0
2026-02-28,5.0,5.0,0.0,10.3,12.4,6.5,32.9,67.0
2026-03-01,0.0,0.0,0.0,8.3,13.3,3.5,23.1,50.0
2026-03-02,0.0,0.0,0.0,10.1,16.5,5.6,13.1,31.0
2026-03-03,0.0,0.0,0.0,10.4,17.6,4.8,8.7,16.2
2026-03-04,0.0,0.0,0.0,9.1,16.5,3.2,7.7,15.8
2026-03-05,0.0,0.0,0.0,10.3,17.4,5.2,12.5,27.4
2026-03-06,0.0,0.0,0.0,10.7,18.6,4.3,7.5,17.3
2026-03-07,0.0,0.0,0.0,10.1,16.2,4.6,8.8,21.6
2026-03-08,0.0,0.0,0.0,9.6,16.8,4.2,6.7,15.5
2026-03-09,0.0,0.0,0.0,10.2,18.3,2.9,6.2,16.2
2026-03-10,1.5,1.5,0.0,10.3,15.1,6.6,16.8,37.1
2026-03-11,4.6,4.6,0.0,9.4,11.1,6.4,23.8,48.2
2026-03-12,0.0,0.0,0.0,8.4,12.4,4.7,28.2,59.8
2026-03-13,10.6,10.6,0.0,8.2,11.0,4.8,28.0,56.5
2026-03-14,12.0,12.2,0.14,4.2,6.8,2.4,10.5,23.4
2026-03-15,0.0,0.0,0.0,5.3,10.9,-0.6,21.2,41.0
2026-03-16,4.1,4.1,0.0,7.3,10.4,4.9,23.6,47.9
2026-03-17,0.0,0.0,0.0,10.1,14.2,6.2,13.2,28.4
2026-03-18,0.0,0.0,0.0,9.9,14.2,6.7,16.2,36.4
2026-03-19,0.0,0.0,0.0,9.0,16.2,2.2,9.3,19.8
2026-03-20,0.0,0.0,0.0,8.5,14.2,3.0,11.5,25.9
2026-03-21,0.0,0.0,0.0,7.6,13.1,2.3,13.5,30.6
2026-03-22,0.0,0.0,0.0,8.3,14.5,3.0,11.8,24.5
2026-03-23,0.0,0.0,0.0,8.7,15.5,2.3,8.0,16.9
2026-03-24,0.0,0.0,0.0,10.8,16.0,4.8,23.8,46.8
2026-03-25,5.9,5.9,0.0,8.2,12.4,3.8,28.8,64.1
2026-03-26,1.0,1.1,0.07,4.0,7.6,1.9,20.0,45.7
2026-03-27,0.0,0.0,0.0,4.3,9.2,-1.3,16.5,32.4
2026-03-28,6.4,6.4,0.0,6.8,10.4,3.3,20.6,45.7
2026-03-29,1.4,1.4,0.0,6.0,10.6,0.6,25.5,49.3
2026-03-30,9.3,9.3,0.0,7.0,9.9,4.2,26.5,59.4
2026-03-31,0.2,0.2,0.0,6.7,11.4,2.0,14.8,33.1
2026-04-01,0.0,0.0,0.0,6.8,12.5,0.9,8.6,24.1
2026-04-02,1.7,1.7,0.0,7.1,12.1,3.0,16.7,35.3
2026-04-03,0.0,0.0,0.0,7.9,13.1,2.0,23.7,49.3
2026-04-04,1.7,1.7,0.0,12.6,15.4,9.4,22.5,46.8
2026-04-05,0.7,0.7,0.0,12.0,14.2,8.0,25.9,56.5
2026-04-06,0.1,0.1,0.0,8.7,14.1,3.2,9.3,19.4
2026-04-07,0.0,0.0,0.0,9.9,16.2,3.2,13.1,31.3
2026-04-08,0.0,0.0,0.0,12.4,20.3,5.3,10.8,24.8
2026-04-09,10.0,10.0,0.0,14.3,22.8,5.9,15.2,31.0
2026-04-10,0.1,0.1,0.0,10.3,13.4,7.2,19.8,42.5
2026-04-11,2.8,2.8,0.0,11.3,22.0,5.9,22.7,43.9
2026-04-12,0.0,0.0,0.0,9.6,13.9,5.1,14.5,33.5
2026-04-13,0.8,0.8,0.0,8.0,12.4,3.2,7.3,18.7
2026-04-14,0.0,0.0,0.0,9.2,15.4,2.6,7.7,20.9
2026-04-15,0.0,0.0,0.0,12.4,19.0,4.9,14.9,33.8
2026-04-16,0.9,0.9,0.0,14.2,18.4,9.9,12.6,28.1
2026-04-17,0.0,0.0,0.0,13.9,19.6,6.8,9.2,21.2
2026-04-18,1.8,1.8,0.0,12.9,17.5,7.9,14.1,31.7
2026-04-19,0.3,0.3,0.0,10.5,15.1,5.8,16.0,36.7
2026-04-20,0.6,0.6,0.0,8.4,12.6,3.4,10.9,27.4
2026-04-21,0.1,0.1,0.0,10.2,14.8,5.8,17.5,37.8
2026-04-22,0.0,0.0,0.0,10.8,16.8,3.8,16.1,35.6
2026-04-23,0.0,0.0,0.0,11.2,18.6,3.3,13.9,30.2
2026-04-24,0.0,0.0,0.0,10.5,18.5,2.7,11.7,27.0
2026-04-25,0.0,0.0,0.0,10.1,18.2,2.0,12.5,25.9
2026-04-26,0.0,0.0,0.0,11.0,17.4,4.1,9.2,24.8
2026-04-27,0.0,0.0,0.0,12.0,18.9,3.3,13.0,26.6
2026-04-28,0.0,0.0,0.0,14.1,19.6,8.5,22.3,47.5
2026-04-29,0.0,0.0,0.0,14.1,19.0,7.9,22.3,48.6
2026-04-30,0.0,0.0,0.0,14.5,20.2,8.1,21.1,47.5
2026-05-01,0.0,0.0,0.0,17.2,24.5,9.8,16.9,38.5
2026-05-02,2.3,2.3,0.0,17.6,24.8,9.6,11.8,37.1
2026-05-03,4.0,4.0,0.0,15.0,18.4,11.4,15.3,33.8
2026-05-04,2.8,2.8,0.0,14.5,18.2,11.2,11.3,20.2
2026-05-05,5.1,5.1,0.0,11.7,13.1,10.3,15.1,33.8
2026-05-06,10.3,10.3,0.0,9.7,11.1,8.5,15.9,32.4
2026-05-07,0.0,0.0,0.0,11.7,15.9,7.8,8.2,18.4
2026-05-08,0.1,0.1,0.0,13.0,17.5,8.9,7.3,20.2
2026-05-09,0.0,0.0,0.0,13.4,18.9,5.9,9.1,19.4
2026-05-10,0.7,0.7,0.0,13.5,18.8,7.9,17.9,36.7
2026-05-11,3.5,3.5,0.0,8.6,11.8,5.9,23.2,47.9
2026-05-12,1.2,1.2,0.0,8.6,12.4,4.8,19.5,44.6
2026-05-13,7.3,7.3,0.0,9.1,12.6,6.9,18.4,43.6
2026-05-14,10.8,10.8,0.0,7.8,11.5,5.4,16.4,35.6
2026-05-15,2.3,2.3,0.0,7.7,12.0,2.0,16.2,36.7
2026-05-16,0.0,0.0,0.0,9.1,14.6,3.9,16.4,35.3
2026-05-17,6.8,6.8,0.0,11.3,16.5,7.5,18.2,40.7
2026-05-18,5.1,5.1,0.0,12.3,16.5,8.9,15.1,34.2
2026-05-19,1.7,1.7,0.0,11.8,16.7,6.3,19.1,39.6
2026-05-20,8.1,8.1,0.0,14.5,18.1,12.1,22.8,48.2
2026-05-21,0.0,0.0,0.0,16.4,21.5,11.3,14.1,30.6
2026-05-22,0.0,0.0,0.0,19.0,26.0,10.5,9.2,23.4
2026-05-23,0.0,0.0,0.0,22.2,29.6,12.8,11.3,21.6
2026-05-24,0.0,0.0,0.0,22.2,28.2,15.2,9.9,24.5
2026-05-25,0.0,0.0,0.0,22.5,29.8,13.1,11.6,26.6
2026-05-26,0.0,0.0,0.0,24.1,31.9,14.2,12.1,22.7
2026-05-27,0.0,0.0,0.0,21.7,26.1,16.4,12.6,31.0
2026-05-28,0.0,0.0,0.0,20.0,26.1,12.7,11.5,26.3
2026-05-29,9.2,9.2,0.0,20.7,29.4,16.0,20.3,44.3
